TUCASEID,TULINENO,TUYEAR,TUMONTH,TEABSRSN,TEERN,TEERNH1O,TEERNH2,TEERNHRO,TEERNHRY,TEERNPER,TEERNRT,TEERNUOT,TEERNWKP,TEHRFTPT,TEHRUSL1,TEHRUSL2,TEHRUSLT,TEIO1COW,TEIO1ICD,TEIO1OCD,TELAYAVL,TELAYLK,TELFS,TELKAVL,TELKM1,TEMJOT,TERET1,TESCHENR,TESCHFT,TESCHLVL,TESPEMPNOT,TESPUHRS,TRCHILDNUM,TRDPFTPT,TRDTIND1,TRDTOCC1,TRERNHLY,TRERNUPD,TRERNWA,TRHERNAL,TRHHCHILD,TRHOLIDAY,TRIMIND1,TRMJIND1,TRMJOCC1,TRMJOCGR,TRNHHCHILD,TRNUMHOU,TROHHCHILD,TRSPFTPT,TRSPPRES,TRTALONE,TRTALONE_WK,TRTCC,TRTCCC,TRTCCC_WK,TRTCCTOT,TRTCHILD,TRTCOC,TRTEC,TRTFAMILY,TRTFRIEND,TRTHH,TRTHHFAMILY,TRTNOCHILD,TRTNOHH,TRTO,TRTOHH,TRTOHHCHILD,TRTONHH,TRTONHHCHILD,TRTSPONLY,TRTSPOUSE,TRTUNMPART,TRWERNAL,TRYHHCHILD,TTHR,TTOT,TTWK,TUABSOT,TUBUS,TUBUS1,TUBUS2OT,TUBUSL1,TUBUSL2,TUBUSL3,TUBUSL4,TUCC2,TUCC4,TUCC5B_CK,TUCC5_CK,TUCC9,TUDIARYDATE,TUDIARYDAY,TUDIS,TUDIS1,TUDIS2,TUECYTD,TUELDER,TUELFREQ,TUELNUM,TUERN2,TUERNH1C,TUFINLWGT,TUFWK,TUIO1MFG,TUIODP1,TUIODP2,TUIODP3,TULAY,TULAY6M,TULAYAVR,TULAYDT,TULK,TULKAVR,TULKDK1,TULKDK2,TULKDK3,TULKDK4,TULKDK5,TULKDK6,TULKM2,TULKM3,TULKM4,TULKM5,TULKM6,TULKPS1,TULKPS2,TULKPS3,TULKPS4,TULKPS5,TULKPS6,TURETOT,TUSPABS,TUSPUSFT,TUSPWK,TXABSRSN,TXERN,TXERNH1O,TXERNH2,TXERNHRO,TXERNHRY,TXERNPER,TXERNRT,TXERNUOT,TXERNWKP,TXHRFTPT,TXHRUSL1,TXHRUSL2,TXHRUSLT,TXIO1COW,TXIO1ICD,TXIO1OCD,TXLAYAVL,TXLAYLK,TXLFS,TXLKAVL,TXLKM1,TXMJOT,TXRET1,TXSCHENR,TXSCHFT,TXSCHLVL,TXSPEMPNOT,TXSPUHRS,TXTCC,TXTCCTOT,TXTCOC,TXTHH,TXTNOHH,TXTO,TXTOHH,TXTONHH,TREMODR
20220908221531,1,2022,9,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,4,7290,1360,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,1,1,36,4,-1,0,288461,-1,1,0,13,9,2,1,2,2,1,-1,3,415,965,150,0,0,150,105,0,-1,105,0,150,105,0,0,150,150,105,0,0,0,0,0,0,12,0,0,1,-1,2,-1,-1,-1,-1,-1,-1,06:00:00,21:00:00,-1,-1,-1,20220914,4,-1,-1,-1,-1,2,-1,-1,-1,-1,5277423.378393,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,0,0,0,0,-1,0,0,-1,1
20220908221536,1,2022,9,-1,-1,1900,-1,40,1,1,-1,2,-1,-1,040,-1,040,4,5391,4760,-1,-1,1,-1,-1,2,-1,-1,-1,-1,2,-1,0,1,22,16,1900,0,76000,0,2,0,7,5,4,3,2,2,2,-1,2,370,370,0,45,555,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220910,7,-1,-1,-1,-1,2,-1,-1,-1,-1,7468608.911438,1,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221539,1,2022,9,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,4,6991,0860,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,2,1,33,2,-1,1,288461,-1,1,0,11,8,1,1,2,4,1,1,1,0,0,585,0,0,585,810,0,-1,810,210,585,810,0,0,585,585,810,0,0,0,780,0,0,7,0,0,1,-1,2,-1,-1,-1,-1,-1,-1,07:30:00,23:15:00,-1,-1,-1,20220903,7,-1,-1,-1,-1,2,-1,-1,-1,-1,10020944.415451,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220908221544,1,2022,9,-1,-1,1700,-1,20,1,1,-1,2,-1,-1,020,-1,020,4,8680,4055,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,0,2,46,13,1700,0,34000,0,2,0,18,11,3,2,2,2,2,1,2,360,360,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220911,1,-1,-1,-1,-1,2,-1,-1,-1,-1,11392212.489197,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220908221546,1,2022,9,-1,-1,-1,-1,-1,2,6,2,2,52,-1,060,-1,060,4,6991,0630,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,45,3,1,33,2,-1,0,288461,-1,1,0,11,8,1,1,2,5,1,1,1,0,100,715,0,0,715,680,0,-1,710,0,715,710,0,0,715,715,680,0,0,30,570,0,0,5,0,0,1,-1,2,-1,-1,-1,-1,-1,-1,07:45:00,22:00:00,-1,-1,-1,20220925,1,-1,-1,-1,2,1,7,1,-1,-1,4347412.144182,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220908221555,1,2022,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,765,765,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220910,7,-1,-1,-1,-1,2,-1,-1,-1,-1,5521263.105886,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221556,1,2022,9,4,39150,2610,-1,50,1,1,-1,1,-1,1,-4,-1,-4,4,4971,9645,-1,-1,2,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1,22,22,2610,1,169650,0,2,0,7,5,10,6,2,1,2,-1,3,0,0,0,0,0,0,0,0,-1,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220906,3,-1,-1,-1,2,1,4,1,-1,-1,10499358.183976,2,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221568,1,2022,9,-1,-1,-1,-1,-1,2,3,2,1,-1,-1,050,-1,050,4,3380,4850,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1,8,16,-1,0,288461,-1,2,0,4,4,4,3,2,1,2,-1,3,360,870,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220907,4,-1,-1,-1,-1,2,-1,-1,-1,-1,6383758.816511,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221569,1,2022,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,755,755,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220911,1,-1,-1,-1,-1,2,-1,-1,-1,-1,4261876.561739,3,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221571,1,2022,9,-1,-1,-1,1400,-1,1,6,1,2,48,-1,040,-1,040,4,8191,3930,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,1,1,41,12,1400,1,66666,0,1,0,16,10,3,2,2,3,1,1,1,100,100,660,0,0,685,585,585,-1,620,0,660,620,0,0,660,660,585,0,0,35,210,0,0,11,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,10:00:00,21:00:00,-1,-1,1,20220925,1,-1,-1,-1,-1,2,-1,-1,-1,-1,12854040.329146,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220908221573,1,2022,9,11,-1,-1,1800,-1,1,6,1,2,30,-1,012,-1,012,4,7380,1050,-1,-1,2,-1,-1,2,-1,1,1,2,-1,-1,1,2,36,3,1800,1,26666,0,1,0,13,9,2,1,2,5,2,-1,3,690,690,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220906,3,-1,-1,-1,-1,2,-1,-1,-1,-1,83236241.741683,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221576,1,2022,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,065,003,068,6,8080,1825,-1,-1,1,-1,-1,1,-1,2,-1,-1,1,50,3,1,42,5,-1,-1,-1,-1,1,0,16,10,2,1,2,5,1,1,1,192,872,720,0,0,720,168,0,450,173,0,720,173,0,0,720,720,168,0,0,5,20,0,-1,6,0,0,0,-1,1,-1,-1,1,-1,-1,-1,07:00:00,22:30:00,-1,-1,-1,20220907,4,-1,-1,-1,1,1,5,2,-1,-1,11720456.455651,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220908221577,1,2022,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,195,195,0,0,0,0,0,0,-1,630,0,0,630,0,0,0,0,0,0,0,630,630,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220918,1,-1,-1,-1,-1,2,-1,-1,-1,-1,5699608.896602,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221583,1,2022,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,320,320,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220911,1,-1,-1,-1,-1,2,-1,-1,-1,-1,4648755.850741,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221589,1,2022,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,990,990,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220924,7,-1,-1,-1,-1,2,-1,-1,-1,-1,3671739.042930,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221590,1,2022,9,-1,-1,-1,-1,-1,2,3,2,1,-1,-1,040,-1,040,4,7290,2640,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,0,1,36,9,-1,0,110000,-1,2,0,13,9,2,1,2,1,2,-1,3,495,495,0,0,0,0,355,0,-1,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220911,1,-1,-1,-1,-1,2,-1,-1,-1,-1,10235822.064636,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221593,1,2022,9,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,1,9570,0440,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,1,1,51,1,-1,0,117307,-1,1,0,21,13,1,1,2,3,1,1,1,90,120,200,0,460,200,180,0,-1,360,0,200,360,0,0,200,200,180,0,0,180,315,0,0,12,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,06:45:00,21:15:00,-1,-1,-1,20220921,4,-1,-1,-1,-1,2,-1,-1,-1,-1,10230966.015376,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220908221603,1,2022,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,040,-1,040,7,7390,0710,-1,-1,1,-1,-1,2,-1,1,2,2,-1,-1,2,1,36,2,-1,-1,-1,-1,1,0,13,9,1,1,2,3,1,-1,3,655,655,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,14,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,20220918,1,-1,-1,-1,2,1,5,1,-1,-1,5184104.090110,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221611,1,2022,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,040,-1,040,7,7290,1530,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1,36,4,-1,-1,-1,-1,2,0,13,9,2,1,2,1,2,-1,3,840,840,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,20220927,3,-1,-1,-1,-1,2,-1,-1,-1,-1,10610265.772612,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221620,1,2022,9,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,3,7860,2310,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1,40,8,-1,1,226923,-1,2,1,15,10,2,1,2,1,2,-1,3,70,70,0,0,0,975,750,975,-1,840,0,0,0,750,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,20220905,2,-1,-1,-1,-1,2,-1,-1,-1,-1,7047814.088139,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221643,1,2022,9,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,4,7380,0440,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,1,1,36,1,-1,0,288461,-1,1,0,13,9,1,1,2,3,1,1,1,183,663,115,0,0,115,231,0,-1,267,0,115,267,0,0,115,115,231,0,0,36,87,0,0,5,0,0,1,-1,2,-1,-1,-1,-1,-1,-1,06:45:00,20:00:00,-1,-1,-1,20220902,6,-1,-1,-1,-1,2,-1,-1,-1,-1,16928743.482191,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220908221646,1,2022,9,-1,-1,1825,-1,40,1,1,-1,2,-1,-1,042,006,048,4,2290,5120,-1,-1,1,-1,-1,1,-1,2,-1,-1,1,40,2,1,19,17,1825,0,73000,0,1,0,5,4,5,3,2,4,1,1,1,369,369,0,0,0,0,156,0,-1,501,0,0,156,0,0,0,0,156,0,0,0,0,0,0,15,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220911,1,-1,-1,-1,-1,2,-1,-1,-1,-1,9384002.307627,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220908221649,1,2022,9,-1,-1,2804,-1,40,1,1,-1,2,-1,-1,040,-1,040,4,4971,5610,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,1,1,22,17,2804,1,112160,0,1,0,7,5,5,3,2,4,1,-1,3,175,660,168,0,0,168,282,0,-1,282,0,168,282,0,0,168,168,282,0,0,0,0,0,0,6,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,06:00:00,20:30:00,-1,-1,-1,20220915,5,-1,-1,-1,-1,2,-1,-1,-1,-1,7827544.662201,1,3,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,0,0,0,0,-1,0,0,-1,1
20220908221660,1,2022,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,840,840,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220914,4,-1,-1,-1,-1,2,-1,-1,-1,-1,12994011.096879,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221668,1,2022,9,-1,-1,-1,-1,-1,2,6,2,2,52,-1,045,-1,045,4,6992,0120,-1,-1,1,-1,-1,2,-1,-1,-1,-1,2,-1,0,1,33,1,-1,0,96153,-1,2,0,11,8,1,1,2,2,2,-1,1,190,190,0,0,0,0,590,0,-1,770,0,0,180,590,0,0,0,0,0,0,180,180,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220903,7,-1,-1,-1,-1,2,-1,-1,-1,-1,6094125.085437,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221669,1,2022,9,-1,-1,-1,3500,-1,1,6,1,2,52,-1,040,-1,040,4,2390,0150,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1,20,1,3500,1,269230,1,2,0,5,4,1,1,2,1,2,-1,3,255,800,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220930,6,-1,-1,-1,-1,2,-1,-1,-1,-1,15613120.714964,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,42,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220908221673,1,2022,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,050,-1,050,6,7390,0710,-1,-1,1,-1,-1,2,-1,1,1,2,-1,-1,0,1,36,2,-1,-1,-1,-1,2,0,13,9,1,1,2,2,2,-1,3,75,480,0,0,0,0,0,0,-1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,20220914,4,-1,-1,-1,-1,2,-1,-1,-1,-1,14782487.872267,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
